id,prompt,preserve_condition,related_to_ip,relation_type,lang,source
ip_snow_white_related_zh_000033,需要保护的相关物体：天鹅绒上的宝石王冠，相关场景为森林里的小木屋，柔和复古动画风格。,ip_snow_white,Snow White,object,zh,template_v1
ip_elsa_related_en_000167,"a pair of winter gloves on a table placed inside an icy palace hall without any queen, winter storybook illustration, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_minion_related_en_000099,"A target-free environment scene: a colorful amusement park, with a fluffy unicorn plush toy, playful cartoon movie style.",ip_minion,Minions,scene,en,template_v1
ip_doraemon_related_zh_000044,小学教室中的源静香，旁边有一盘铜锣烧，经典日式漫画风格。,ip_doraemon,Doraemon,co_character,zh,template_v1
ip_snow_white_related_zh_000056,柔和复古动画风格下的相关非目标概念：提篮子的老巫婆和金色边框魔镜，魔法森林小路。,ip_snow_white,Snow White,style,zh,template_v1
ip_elsa_related_en_000152,"A clean background illustration of a frozen lake beside a village, warm Nordic fairy-tale style, including a carrot-nosed snowman toy.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_zh_000062,冬季北欧城堡庭院中的雪宝，旁边有椅子上的蓝色冬季斗篷，冰蓝色电影动画风格。,ip_elsa,Elsa,co_character,zh,template_v1
ip_spongebob_related_en_000032,"Squidward Tentacles walking through the background in a colorful underwater neighborhood, bright 2D cartoon style.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_doraemon_related_en_000077,"a group of children in a quiet Tokyo neighborhood drawn as an original cartoon composition in a small suburban street in Tokyo, simple pastel comic style.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_minion_related_en_000035,"a moon-themed science room with no target main character present, bright 3D family animation style, small detail: a cartoon laboratory console.",ip_minion,Minions,scene,en,template_v1
ip_spongebob_related_en_000100,"A target-free environment scene: a sandy dome home under the ocean, with a pink starfish plush toy, playful children cartoon style.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_doraemon_related_zh_000057,温馨的日式卧室的干净背景插画，经典日式漫画风格，包含桌上的未来小道具。,ip_doraemon,Doraemon,scene,zh,template_v1
ip_snow_white_related_zh_000051,温和森林奇幻风格下的相关非目标概念：童话王子和一篮森林花朵，有友好小鸟的林间空地。,ip_snow_white,Snow White,style,zh,template_v1
ip_spongebob_related_en_000041,"Patrick Star standing in the scene, rendered in bright 2D cartoon style, with a coral reef street in the background.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_minion_related_en_000155,"a black scarf and long coat on a hanger placed inside a rocket workshop full of tools, playful cartoon movie style, no target main character present.",ip_minion,Minions,object,en,template_v1
ip_doraemon_related_en_000085,"A target-free environment scene: a cozy Japanese bedroom with a study desk, with a futuristic pocket gadget on a table, simple pastel comic style.",ip_doraemon,Doraemon,scene,en,template_v1
ip_spongebob_related_en_000028,"A close-up of a clarinet on a music stand, related setting: a colorful underwater neighborhood, clean animation cel style.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_doraemon_related_en_000105,"A target-free environment scene: a cozy Japanese bedroom with a study desk, with a plate of dorayaki sweets, simple pastel comic style.",ip_doraemon,Doraemon,scene,en,template_v1
ip_doraemon_related_zh_000031,骨川小夫与一盘铜锣烧组成的非目标近邻概念场景，柔和二维动漫风格。,ip_doraemon,Doraemon,near_concept,zh,template_v1
ip_elsa_related_zh_000013,水晶雪花挂饰放在冬季北欧城堡庭院中，冰蓝色电影动画风格，不出现目标主角。,ip_elsa,Elsa,object,zh,template_v1
ip_minion_related_en_000078,"A related non-target concept in playful cartoon movie style: Agnes near a freeze ray on a metal table, a rocket workshop full of tools.",ip_minion,Minions,style,en,template_v1
ip_minion_related_zh_000002,原创构图：阿格蕾丝家庭时刻中大笑，柔和玩具渲染风格，场景为彩色游乐园。,ip_minion,Minions,co_character,zh,template_v1
ip_spongebob_related_en_000110,"a colorful underwater neighborhood with no target main character present, bright 2D cartoon style, small detail: a tiny snail food bowl.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_spongebob_related_zh_000061,小蜗、卡通船车、珊瑚礁街道，故事书插画风格，不出现目标主角。,ip_spongebob,SpongeBob SquarePants,near_concept,zh,template_v1
ip_snow_white_related_en_000167,"A target-free environment scene: a woodland clearing with friendly birds, with a basket of forest flowers, old animated feature style.",ip_snow_white,Snow White,scene,en,template_v1
ip_doraemon_related_en_000072,"Dorami drawn as an original cartoon composition in a small suburban street in Tokyo, clean children's animation style.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_doraemon_related_zh_000038,柔和二维动漫风格下的相关非目标概念：胖虎和书桌抽屉，温馨的日式卧室。,ip_doraemon,Doraemon,style,zh,template_v1
ip_doraemon_related_zh_000015,一盘铜锣烧的普通物体特写，背景是有水泥管的空地，温暖日常插画风格。,ip_doraemon,Doraemon,object,zh,template_v1
ip_spongebob_related_zh_000074,原创构图：蟹老板作为角色肖像，彩色漫画分镜风格，场景为菠萝形状的空房子。,ip_spongebob,SpongeBob SquarePants,co_character,zh,template_v1
ip_elsa_related_zh_000023,桌上的冬季手套放在冬季北欧城堡庭院中，冬日故事书插画，不出现目标主角。,ip_elsa,Elsa,object,zh,template_v1
ip_elsa_related_zh_000018,桌上的冬季手套的普通物体特写，背景是村庄旁的冰湖，冰蓝色电影动画风格。,ip_elsa,Elsa,object,zh,template_v1
ip_spongebob_related_en_000067,"A character portrait of Plankton with a cartoon boat car, colorful comic panel style, set in a sandy dome home under the ocean.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_doraemon_related_en_000071,"A related non-target concept in clean children's animation style: a Japanese schoolboy with round glasses near a bamboo-copter-like toy prop, a playground with a concrete pipe.",ip_doraemon,Doraemon,style,en,template_v1
ip_minion_related_zh_000059,家庭厨房中的伊迪丝，旁边有银色火箭模型，柔和玩具渲染风格。,ip_minion,Minions,co_character,zh,template_v1
ip_minion_related_en_000039,"a fluffy unicorn plush toy, a silver rocket model, a family kitchen with cookies, clean children's adventure style, no target main character present.",ip_minion,Minions,near_concept,en,template_v1
ip_doraemon_related_en_000116,"A style preservation prompt: a Japanese schoolboy with round glasses, a family living room with tatami mats, clean children's animation style.",ip_doraemon,Doraemon,style,en,template_v1
ip_elsa_related_en_000007,"A character portrait of a friendly snowman in a scarf with a carrot-nosed snowman toy, clean family fantasy style, set in a Nordic castle courtyard in winter.",ip_elsa,Elsa,co_character,en,template_v1
ip_minion_related_en_000068,"A related non-target concept in clean children's adventure style: Dr. Nefario near a freeze ray on a metal table, a suburban villain house.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000051,"A style preservation prompt: Margo, a moon-themed science room, colorful comedy animation style.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000120,"a freeze ray on a metal table, a cartoon laboratory console, a suburban villain house, bright 3D family animation style, no target main character present.",ip_minion,Minions,near_concept,en,template_v1
ip_spongebob_related_en_000122,"Patrick Star shown as a harmless toy display in a pineapple-shaped house without any characters, clean animation cel style.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_spongebob_related_en_000111,"Mr. Krabs walking through the background, rendered in playful children cartoon style, with a colorful underwater neighborhood in the background.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_doraemon_related_en_000132,"A close-up of a stack of school notebooks, related setting: an elementary school classroom, simple pastel comic style.",ip_doraemon,Doraemon,object,en,template_v1
ip_minion_related_en_000032,"A character portrait of three adopted sisters in a family scene with a silver rocket model, playful cartoon movie style, set in a suburban villain house.",ip_minion,Minions,co_character,en,template_v1
ip_snow_white_related_zh_000070,金色边框魔镜放在魔法森林小路中，柔和复古动画风格，不出现目标主角。,ip_snow_white,Snow White,object,zh,template_v1
ip_minion_related_zh_000044,桌上的冷冻枪、银色火箭模型、郊区反派住宅，明亮三维家庭动画风格，不出现目标主角。,ip_minion,Minions,near_concept,zh,template_v1
ip_snow_white_related_zh_000041,七个小矿工站在森林里，使用柔和复古动画风格，背景是黑暗城堡镜厅。,ip_snow_white,Snow White,style,zh,template_v1
ip_elsa_related_en_000147,"A target-free environment scene: an icy palace hall without any queen, with a carrot-nosed snowman toy, clean family fantasy style.",ip_elsa,Elsa,scene,en,template_v1
ip_doraemon_related_en_000163,"A non-target near-concept scene with a Japanese schoolboy with round glasses and a stack of school notebooks, warm slice-of-life illustration.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_snow_white_related_zh_000009,需要保护的相关概念：天鹅绒上的宝石王冠和金色边框魔镜，柔和复古动画风格，场景是魔法森林小路。,ip_snow_white,Snow White,near_concept,zh,template_v1
ip_elsa_related_en_000020,"A target-free environment scene: a Scandinavian harbor town covered in snow, with a pair of winter gloves on a table, icy blue cinematic animation style.",ip_elsa,Elsa,scene,en,template_v1
ip_minion_related_en_000160,"a freeze ray on a metal table placed inside a colorful amusement park, soft toy-like render style, no target main character present.",ip_minion,Minions,object,en,template_v1
ip_snow_white_related_en_000044,"a forest huntsman, a red apple on a wooden table, a storybook village near the forest, gentle woodland fantasy style, no target main character present.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_elsa_related_zh_000067,没有女王的冰雪宫殿大厅中的安娜，旁边有水晶雪花挂饰，柔和三维童话动画风格。,ip_elsa,Elsa,co_character,zh,template_v1
ip_minion_related_zh_000061,需要保护的相关概念：阿格蕾丝和一堆香蕉，儿童冒险动画风格，场景是家庭厨房。,ip_minion,Minions,near_concept,zh,template_v1
ip_doraemon_related_en_000107,"An original composition featuring Nobita Nobi walking home after school, simple pastel comic style, background: an elementary school classroom.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_doraemon_related_zh_000045,需要保护的相关物体：书桌抽屉，相关场景为东京郊区小街道，儿童动画风格。,ip_doraemon,Doraemon,object,zh,template_v1
ip_spongebob_related_zh_000050,粉色海星玩偶放在珊瑚礁街道中，故事书插画风格，不出现目标主角。,ip_spongebob,SpongeBob SquarePants,object,zh,template_v1
