id,lang,prompt,modality,control_category,sub_category,risk_level,ip_names,ip_in_scope,lookalike_target,composition,content_type,subject,scene,style,action,source_method,url,source,model,z03_target_prob,z03_target_margin,z03_pred_class_id,z03_seed,source_row_index
ip_elsa-7484ecbde14b-en,en,"Elsa stands on the left, reaching her hand toward a person in a pink jacket on the right.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2F83489eb613973f79bc8533de28f19590.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824126&Signature=hS1MUPf3Ldrpy%2FrHQ422e2qYaQI%3D,v4.6_vlm,qwen-plus,0.99999988,15.66678333,3,42,88191
ip_elsa-13dce040e262-en,en,Elsa fishing in complete stillness by a glassy lake — rich in fine detail,image,ip,ip_elsa,na,Elsa,true,,,,,fishing by a calm lake,highly detailed,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.66080475,3,42,181542
ip_elsa-49171010ff81-en,en,"Elsa standing confidently before two large, grotesque ogres—one looms in the background with a wide grin, while another lies defeated in the foreground.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fb117b41de929d63ca3467b5500930b8d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824076&Signature=PVHZ2w0pn3dyePTZbYOF%2FDKWHEE%3D,v4.6_vlm,qwen-plus,0.99999988,15.66051102,3,42,90805
ip_elsa-a48822bc8ecb-en,en,Masterpiece pencil sketch of Elsa enjoying a birthday celebration,image,ip,ip_elsa,na,Elsa,true,,,,,celebrating a birthday party,pencil sketch,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.65820503,3,42,181607
ip_elsa-2ffaf4a8dd58-en,en,"Anime style close-up portrait of Elsa with flushed cheeks, half-closed eyes, and an open mouth in a gasp or moan. Her hand covers her lower face. Dark background.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fdcf16fecf5f57fee5ccf1df431c12205.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=dZzlndT15GqxcohV5mFKIU6B6q4%3D,v4.6_vlm,qwen-plus,0.99999988,15.65541267,3,42,89081
ip_elsa-07a88ef85ea6-en,en,"Elsa blowing out candles at a birthday party, styled like a comic book with soft lighting",image,ip,ip_elsa,na,Elsa,true,,,,,celebrating a birthday party,comic book style,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.65531445,3,42,182092
ip_elsa-aaad5e11d171-en,en,"Elsa vigorously exercises on a stair climber machine indoors, wearing her iconic ice-blue dress. The scene is framed as a vertical social media video with overlaid comments and user avatars.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F3490e32864bc234b997774201c32057a.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=4timbsz9SLObFmCQ9kTNUTA3ck8%3D,v4.6_vlm,qwen-plus,0.99999988,15.65406084,3,42,90185
ip_elsa-6232480b1be1-en,en,Ultra-detailed depiction of Elsa and Olaf fishing by a motionless lake,image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,fishing by a calm lake,,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.65099764,3,42,182302
ip_elsa-11cf690e6c96-en,en,"Elsa plays a black grand piano in a dimly lit recording studio, wearing her iconic ice-blue gown.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F808e9ab736ce55a8150e6a719fac9e3f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824109&Signature=mC3bl%2BGgtSJGH9p5PX%2FyZRLz3IA%3D,v4.6_vlm,qwen-plus,0.99999988,15.64531612,3,42,91019
ip_elsa-cfb2a73d76c1-en,en,"Elsa stands facing a mirror, taking a selfie with her smartphone. She holds the phone in her right hand.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F42%2F3c562f4fb28eea30ecf05eb0374f32fe.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824106&Signature=wcA4OrLQZFv%2FO9krpkNtCYQBNiU%3D,v4.6_vlm,qwen-plus,0.99999988,15.64375067,3,42,90792
ip_elsa-a0ab19d560a7-en,en,"Elsa and Olaf carving arcs on the ice in a rink—dynamic comic book framing, high-res output",image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,skating in an ice rink,comic book style,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.64344883,3,42,181944
ip_elsa-fc4ade35c860-en,en,"Elsa stands at a stone well, leaning forward with hands on the rim. The scene is framed by dark foliage with purple flowers.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F73056eaf6cc66afded7dcb3cd5b75844.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=Mi2s5JVYd7sszQt9Qsns5aqHbdQ%3D,v4.6_vlm,qwen-plus,0.99999988,15.63916922,3,42,91488
ip_elsa-a18705de58e7-en,en,Anime collage featuring Elsa with cat ears on a pink background. The image displays four vertical panels showing Elsa in various poses and expressions.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F24a87dd48352f852a6846de4849a7268.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824122&Signature=ZhISqvwQf06oC%2BB8ZEA7yvcdZPs%3D,v4.6_vlm,qwen-plus,0.99999988,15.63759804,3,42,90276
ip_elsa-ed864ba73fc5-en,en,Anime style illustration of Elsa holding nested picture frames. The frames depict various scenes featuring characters from One Piece.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F0a958688d6f9ef1858b8390fcb28f0fd.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824089&Signature=y%2FJnrVkiPFDC8QE5UT5ls8fA%2F9g%3D,v4.6_vlm,qwen-plus,0.99999988,15.63666487,3,42,90875
ip_elsa-22e97eaf741a-en,en,Elsa is having a picnic in the park — photorealistic and detailed,image,ip,ip_elsa,na,Elsa,true,,,,,having a picnic in the park,,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.62554312,3,42,182452
ip_elsa-f6541eba966c-en,en,"Elsa performing an overhead barbell press in a gym, wearing her iconic ice-blue gown and crown, her frost magic subtly shimmering around the barbell.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F42%2F7fa83b3008fbfd263b99536038a39c2a.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=YxVyYhjsZHQgErRNHFjevudcMKs%3D,v4.6_vlm,qwen-plus,0.99999988,15.62533855,3,42,89919
ip_elsa-010c59caf4a1-en,en,Explore an ancient ruin with Elsa and Olaf—comic book art style,image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,exploring an ancient ruin,comic book style,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.61943913,3,42,182028
ip_elsa-ea0b9ae0e8c3-en,en,"In a bright greenhouse, Elsa waters potted plants — all in Pixar's signature visual style",image,ip,ip_elsa,na,Elsa,true,,,,,watering plants in a greenhouse,pixar style,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.61790276,3,42,181758
ip_elsa-5602dd16a50b-en,en,"Elsa smiling warmly, lying on her stomach in a light blue sweater, looking upward with hands near her mouth, soft white background.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fb052b1ab7d44eac2daa9faed7bc52571.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824131&Signature=az9MXJgi%2B4a0VwTD4jrofW04V84%3D,v4.6_vlm,qwen-plus,0.99999988,15.61663437,3,42,90524
ip_elsa-500a42759b75-en,en,"Elsa stands in front of a bathroom mirror, taking a selfie with her smartphone held above her head.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F42%2Fc21dc63b661de8d5ca64fc202706bf2e.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=8SHmbIweLluF526HGSByhl4la0k%3D,v4.6_vlm,qwen-plus,0.99999988,15.59937000,3,42,89391
ip_elsa-67ec131c6adc-en,en,A composite medical case study image showing a sequence of facial profiles and front views of Elsa. The layout displays multiple angles including smiling and neutral expressions.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fafcbf41feea0a8602653ceeb5161be06.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824108&Signature=AuRnqiqRWZscgnMFHIqWCD38T5E%3D,v4.6_vlm,qwen-plus,0.99999988,15.59726238,3,42,91468
ip_elsa-9aaebf0ca344-en,en,Mobile phone screenshot of a chat interface displaying a conversation in Chinese. White and green speech bubbles float over a background image of Elsa sitting on a patterned sofa.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F235602204a006856c31ebe61f6cc413d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824109&Signature=VTZ7T4d6I%2BEg94cByFZAUE4rC1o%3D,v4.6_vlm,qwen-plus,0.99999988,15.59557343,3,42,90265
ip_elsa-e59bf5baba40-en,en,"Elsa and a young child lying on a red floral pillow next to a green cushion, both wearing cute digital stickers with purple sparkles and Japanese motifs.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F25%2F8e957feff989c7544970c85a8afee684.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824127&Signature=AhopLoxsXwRcp9JTcKbyXamCulA%3D,v4.6_vlm,qwen-plus,0.99999988,15.59367418,3,42,90627
ip_elsa-1bf357aaaaab-en,en,"Elsa holding a white retail box labeled ""4 x Replacement Seals"" and ""BPA FREE,"" with two grey square rubber gaskets placed beside it; clean product advertisement background.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F20250809%2Fv3_10cls_0818_0822_adulttoy_false_positive_imgs%2F28163151_O1CN01tBTMHH2FwrrXFtE4A_21211026888945.jpg_760x760.jpg?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=%2FV4iiwwMGsdPzCWD5GvSAtbAepI%3D,v4.6_vlm,qwen-plus,0.99999988,15.59163141,3,42,89340
ip_elsa-493e65b9a1d1-en,en,"Elsa sits in a bedroom with pink walls, wearing a light blue off-shoulder top, her gaze calm and downward.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fef011631c584c179e20038da3eb90a06.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824134&Signature=9iS0nggrEjwSPCWIfu996yY95%2F8%3D,v4.6_vlm,qwen-plus,0.99999988,15.59098911,3,42,89460
ip_elsa-b480b7f3bace-en,en,"Elsa with blonde hair buns, eyes closed, holding a glowing pink orb. Ethereal ribbons of pink and gold flow dynamically around her against a soft pastel background.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F4e2d9d542a6e0878df958ba4507ad026.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824109&Signature=Uc0OzLY9FmM908r4UpNQUgD54vs%3D,v4.6_vlm,qwen-plus,0.99999988,15.58915424,3,42,88583
ip_elsa-d50c05f959a6-en,en,"Elsa huddles with three young men in a corner against a white wall. She stands on the right, leaning over the group.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F0821c71900761aaaf98d49d786a554f9.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=EHxAOn4NUnFuCH6jc3PEiB%2BiiQA%3D,v4.6_vlm,qwen-plus,0.99999988,15.58855247,3,42,91291
ip_elsa-a2463e12539d-en,en,Ultra-high-quality pixel art showing Elsa seated by a rustic campfire,image,ip,ip_elsa,na,Elsa,true,,,,,sitting by a campfire,pixel art,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.58581257,3,42,181892
ip_elsa-c8baed4fd4e1-en,en,"Elsa standing beneath a white tiled ceiling with visible grout lines, looking up as blurry hanging fabric drapes down in the upper left foreground.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F24b03233bcec2eef1fc4f1d735d86f75.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=7z5hF18Hn21Dqek4ygNth3djDRE%3D,v4.6_vlm,qwen-plus,0.99999988,15.58161688,3,42,88360
ip_elsa-203bd525786c-en,en,Elsa skating with poise and magic on a gleaming ice surface,image,ip,ip_elsa,na,Elsa,true,,,,,skating in an ice rink,,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.57956934,3,42,182344
ip_elsa-324049993ad6-en,en,"Pixel-art Elsa hovering over a sleek, futuristic downtown",image,ip,ip_elsa,na,Elsa,true,,,,,flying over a futuristic city,pixel art,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.57674122,3,42,182080
ip_elsa-d5931efee12f-en_2,en,"Elsa admiring herself in the ornate white vanity mirror, seated at the curved-leg table with carved details. Behind her, the gold tufted headboard glows softly",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F0953c40f9f8a8d2a8d8a94f373e2cfca.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=xpXI9OmZ5UmgaLH9l2hqArF8Xj8%3D,v4.6_vlm,qwen-plus,0.99999988,15.57339764,3,42,91730
ip_elsa-31405e51d413-en,en,A smartphone screen displays a camera interface capturing Elsa in a dimly lit room with warm orange lighting. The phone's UI shows a 2-second timer and various control icons. Above the device,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Ffd9933d89f38d9f594c989d79553ccc7.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824109&Signature=RA2hnFldwk9wLRbdje0mb1PaLic%3D,v4.6_vlm,qwen-plus,0.99999988,15.57012320,3,42,88351
ip_elsa-c032fabc2a49-en,en,Elsa and Olaf soaring above a futuristic city in Pixar animation style,image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,flying over a futuristic city,pixar style,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.56448364,3,42,182027
ip_elsa-522c47b256bd-en,en,Playful Elsa in a lush flower garden — pixel art format,image,ip,ip_elsa,na,Elsa,true,,,,,playing in a flower garden,pixel art,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.56271744,3,42,181720
ip_elsa-e1211fe91e8d-en,en,"Two characters from Frozen — Elsa and Olaf — reading a book in a library, cinematic lighting, vibrant colors",image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,reading a book in a library,cinematic lighting,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.55605984,3,42,182175
ip_elsa-e9a7bfb71bcc-en,en,"Elsa, in true Studio Ghibli fashion, playing peacefully amid a sea of flowers, 8k",image,ip,ip_elsa,na,Elsa,true,,,,,playing in a flower garden,studio ghibli style,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.55179167,3,42,181865
ip_elsa-5591f87f1609-en,en,"Screenshot of a WeChat conversation interface. Green message bubbles on the right, white bubbles on the left. A profile picture shows Elsa making a peace sign gesture.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F56bd14638c2ae22e568c99e455d6b65e.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824124&Signature=KMlWsib3hRSwVlhv2AqwuN9evVI%3D,v4.6_vlm,qwen-plus,0.99999988,15.54625893,3,42,90030
ip_elsa-8e285638e210-en,en,Mobile chat interface screenshot featuring a conversation with Chinese text bubbles. The background is an anime-style illustration of Elsa holding a white cat.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Foss_label%2Fporn%2Fbad_cases%2Fwhite%2F20250420%2Fc3c6aa059320694cb0cb2afbd6ae990f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824075&Signature=bEpXuHejg7mhzE7MWS63uM4bCXw%3D,v4.6_vlm,qwen-plus,0.99999988,15.53833485,3,42,89330
ip_elsa-34c9112395dd-en,en,"Anime style close-up portrait of Elsa with fair skin, pink lips, and blue eyes, looking slightly upward. She has her iconic short platinum-blonde hair",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F795372b56db01f31af7a2b594343bdbd.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824109&Signature=KeINRT2NRF0DwB5Z94%2F%2Ft%2BPVm0A%3D,v4.6_vlm,qwen-plus,0.99999976,15.53224945,3,42,88955
ip_elsa-a343bbed2707-en,en,"Elsa skating, pixel art format, ice rink background",image,ip,ip_elsa,na,Elsa,true,,,,,skating in an ice rink,pixel art,,llm_rewrite,,v1.3_llm,llm,0.99999976,15.52991581,3,42,181950
ip_elsa-f1f7cb28bf1f-en,en,"Elsa stands center stage in an elegant gown, singing into a microphone. A conductor in a suit gestures behind her.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F7fbe6b8a6f5a154624aa7162aa6db222.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=%2FGO54fRiwUzvku1VhiG8sq2yuvA%3D,v4.6_vlm,qwen-plus,0.99999976,15.52527046,3,42,90353
ip_elsa-7f731fac1c89-en,en,"Snowy mountain backdrop with Elsa and Olaf standing — high-fidelity 3D render, 8k",image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,standing on a snowy mountain,3D render,,llm_rewrite,,v1.3_llm,llm,0.99999976,15.52147055,3,42,181952
ip_elsa-1f0637f86fde-en_2,en,"Cinematic close-up of Elsa kissing passionately outdoors. She stands beneath flowering cherry trees, her platinum braid catching the sunlight, snowflakes gently swirling around them.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2Fa50362cda55f5323b8028caaf15c805f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824090&Signature=FOeirkx40bvFLbuyUEbRiGxZ22o%3D,v4.6_vlm,qwen-plus,0.99999976,15.51915979,3,42,91973
ip_elsa-cae9fbf29b38-en_2,en,"Elsa stands at the forefront of a massive crowd filling a wide city street, waving a white and red flag featuring a red knight emblem",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F12b287d14adf95dc74fe42269a97cf6d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=F%2Fl5uajDn8oCa9K0ELZP6yhK0Zk%3D,v4.6_vlm,qwen-plus,0.99999976,15.51879501,3,42,91886
ip_elsa-a5cd9abfb9ad-en,en,"Elsa standing in total darkness, her faint icy glow barely illuminating the void around her.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F39508d94f0087285835f5f0577dd2847.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824126&Signature=g940b7g%2BJabO3SNGTh2puunQ3As%3D,v4.6_vlm,qwen-plus,0.99999976,15.51458359,3,42,91076
ip_elsa-a3fe49e6330f-en,en,"In soft, cinematic light, Elsa walks through a thronged marketplace",image,ip,ip_elsa,na,Elsa,true,,,,,walking through a busy market,cinematic lighting,,llm_rewrite,,v1.3_llm,llm,0.99999976,15.51386309,3,42,181780
ip_elsa-140d422bcbf1-en,en,Elsa sprints across a rooftop under the night sky,image,ip,ip_elsa,na,Elsa,true,,,,,running on a rooftop at night,,,llm_rewrite,,v1.3_llm,llm,0.99999976,15.51185131,3,42,182319
ip_elsa-4cb1bb96cf47-en,en,A TikTok user profile screen on a dark background. Central circular QR code features Elsa in a white shirt.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F48d9fbf7d192104199eea865b176756e.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824069&Signature=OOXVpTZj89fOPG1M3myq5ShQNHk%3D,v4.6_vlm,qwen-plus,0.99999976,15.50833416,3,42,88586
ip_elsa-7075cc242627-en,en,"Ancient ruin exploration by Elsa, with Pixar-style visuals",image,ip,ip_elsa,na,Elsa,true,,,,,exploring an ancient ruin,pixar style,,llm_rewrite,,v1.3_llm,llm,0.99999976,15.50322962,3,42,181917
ip_elsa-564a58cd0bb3-en,en,Close-up side profile of Elsa and a young man standing intimately close indoors. Elsa has platinum braided hair and wears an ice-blue gown; the man has short brown hair and wears a black hoodie.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2F7c64c1df7f1e7b0d863c66cab88a3e19.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824089&Signature=F6%2FmdNijXEYeq8m2aZSdS5eUih4%3D,v4.6_vlm,qwen-plus,0.99999976,15.50170231,3,42,88799
